"FileName1","FileName2","RF","CI"
"PF00699_3","PF00699_scovar6",0,0.127062083334857
"PF00699_3","PF00699_scovar7",0,0.116076299585331
"PF00699_3","PF00699_scovar8",0,0.119337156036758
"PF00699_3","PF00699_scovar9",0,0.115991741429873
"PF00699_3","PF00699_sr0",0.013745704467354,0.307815360123236
"PF00699_3","PF00699_sr1",0.00343642611683849,0.279356919501933
"PF00699_3","PF00699_sr10",0.00687285223367698,0.177816845821016
"PF00699_3","PF00699_sr11",0.00687285223367698,0.171942657467366
"PF00699_3","PF00699_sr2",0.00687285223367698,0.284256999015726
"PF00699_3","PF00699_sr3",0.00687285223367698,0.220984974613016
"PF00699_3","PF00699_sr4",0.00343642611683849,0.190263287551316
"PF00699_3","PF00699_sr5",0.00343642611683849,0.186630963704914
"PF00699_3","PF00699_sr6",0.00343642611683849,0.179984973051075
"PF00699_3","PF00699_sr7",0.00687285223367698,0.18015698000004
"PF00699_3","PF00699_sr8",0.00687285223367698,0.179578189955992
"PF00699_3","PF00699_sr9",0.00687285223367698,0.189814727793886
"PF00699_4","PF00699_sc0",0.501718213058419,0.623222694869347
"PF00699_4","PF00699_sc1",0.54639175257732,0.689568175348015
"PF00699_4","PF00699_sc10",0.556701030927835,0.726471747930537
"PF00699_4","PF00699_sc11",0.539518900343643,0.717142832934693
"PF00699_4","PF00699_sc2",0.570446735395189,0.721295016393092
"PF00699_4","PF00699_sc3",0.639175257731959,0.732267820354699
"PF00699_4","PF00699_sc4",0.56701030927835,0.704855393402523
"PF00699_4","PF00699_sc5",0.553264604810997,0.73211881833651
"PF00699_4","PF00699_sc6",0.52233676975945,0.701151859010475
"PF00699_4","PF00699_sc7",0.515463917525773,0.71087909736638
"PF00699_4","PF00699_sc8",0.59106529209622,0.743775381478858
"PF00699_4","PF00699_sc9",0.556701030927835,0.730362566561427
"PF00699_4","PF00699_scovar0",0.0240549828178694,0.293590824215899
"PF00699_4","PF00699_scovar1",0.0171821305841924,0.257358313353006
"PF00699_4","PF00699_scovar10",0,0.107382945134756
"PF00699_4","PF00699_scovar11",0,0.107989995879649
"PF00699_4","PF00699_scovar2",0.013745704467354,0.253146590546514
"PF00699_4","PF00699_scovar3",0.00343642611683849,0.236054302435026
"PF00699_4","PF00699_scovar4",0,0.18729660879886
"PF00699_4","PF00699_scovar5",0,0.152619041307013
"PF00699_4","PF00699_scovar6",0,0.125684158796466
"PF00699_4","PF00699_scovar7",0,0.115889432834633
"PF00699_4","PF00699_scovar8",0,0.117231807233515
"PF00699_4","PF00699_scovar9",0,0.114007274991859
"PF00699_4","PF00699_sr0",0.013745704467354,0.25237781710013
"PF00699_4","PF00699_sr1",0.00343642611683849,0.236988246369614
"PF00699_4","PF00699_sr10",0.00687285223367698,0.149963320490529
"PF00699_4","PF00699_sr11",0.00687285223367698,0.145857336801526
"PF00699_4","PF00699_sr2",0.00687285223367698,0.238824001572709
"PF00699_4","PF00699_sr3",0.00687285223367698,0.180814359879945
"PF00699_4","PF00699_sr4",0.00343642611683849,0.157730796913801
"PF00699_4","PF00699_sr5",0.00343642611683849,0.16030005910191
"PF00699_4","PF00699_sr6",0.00343642611683849,0.151185706000823
"PF00699_4","PF00699_sr7",0.00687285223367698,0.15055360646031
"PF00699_4","PF00699_sr8",0.00687285223367698,0.152302469747237
"PF00699_4","PF00699_sr9",0.00687285223367698,0.158217538391565
"PF00699_5","PF00699_sc0",0.484536082474227,0.596576180494251
"PF00699_5","PF00699_sc1",0.518900343642612,0.672683359322121
"PF00699_5","PF00699_sc10",0.536082474226804,0.723944451637356
"PF00699_5","PF00699_sc11",0.539518900343643,0.735367032875741
"PF00699_5","PF00699_sc2",0.542955326460481,0.696707092647753
"PF00699_5","PF00699_sc3",0.587628865979381,0.723225270904589
"PF00699_5","PF00699_sc4",0.512027491408935,0.712472157392203
"PF00699_5","PF00699_sc5",0.512027491408935,0.721182452516641
"PF00699_5","PF00699_sc6",0.536082474226804,0.680954490985173
"PF00699_5","PF00699_sc7",0.508591065292096,0.729292909212937
"PF00699_5","PF00699_sc8",0.542955326460481,0.722657944205703
"PF00699_5","PF00699_sc9",0.556701030927835,0.731294538237572
"PF00699_5","PF00699_scovar0",0.0171821305841924,0.27292353994579
"PF00699_5","PF00699_scovar1",0.013745704467354,0.238420224601795
"PF00699_5","PF00699_scovar10",0,0.107240221821431
"PF00699_5","PF00699_scovar11",0,0.10784329551217
"PF00699_5","PF00699_scovar2",0.0103092783505155,0.236157212284844
"PF00699_5","PF00699_scovar3",0.00343642611683849,0.224831208578554
"PF00699_5","PF00699_scovar4",0,0.178668271370285
"PF00699_5","PF00699_scovar5",0,0.148392231739441
"PF00699_5","PF00699_scovar6",0,0.125172259896809
"PF00699_5","PF00699_scovar7",0,0.115490370751191
"PF00699_5","PF00699_scovar8",0,0.115393211553877
"PF00699_5","PF00699_scovar9",0,0.114094094724422
"PF00699_5","PF00699_sr0",0.0171821305841924,0.238273868567122
"PF00699_5","PF00699_sr1",0.00687285223367698,0.221818403836798
"PF00699_5","PF00699_sr10",0.00687285223367698,0.149436120589627
"PF00699_5","PF00699_sr11",0.00687285223367698,0.145827287374223
"PF00699_5","PF00699_sr2",0.00687285223367698,0.225542428633681
"PF00699_5","PF00699_sr3",0.00687285223367698,0.173774936892567
"PF00699_5","PF00699_sr4",0.00343642611683849,0.153539102395563
"PF00699_5","PF00699_sr5",0.00343642611683849,0.155827993147854
"PF00699_5","PF00699_sr6",0.00343642611683849,0.146710590020675
"PF00699_5","PF00699_sr7",0.00687285223367698,0.148679494411895
"PF00699_5","PF00699_sr8",0.00687285223367698,0.151270784934575
"PF00699_5","PF00699_sr9",0.00687285223367698,0.158192820562192
"PF00699_6","PF00699_sc0",0.450171821305842,0.586963012838737
"PF00699_6","PF00699_sc1",0.491408934707904,0.623158349964373
"PF00699_6","PF00699_sc10",0.536082474226804,0.709411735868769
"PF00699_6","PF00699_sc11",0.501718213058419,0.697197263382414
"PF00699_6","PF00699_sc2",0.501718213058419,0.666536506530421
"PF00699_6","PF00699_sc3",0.525773195876289,0.680467809354822
"PF00699_6","PF00699_sc4",0.508591065292096,0.683438767866567
"PF00699_6","PF00699_sc5",0.532646048109966,0.701298419590385
"PF00699_6","PF00699_sc6",0.556701030927835,0.706907187262348
"PF00699_6","PF00699_sc7",0.539518900343643,0.712120549047146
"PF00699_6","PF00699_sc8",0.542955326460481,0.71489675590025
"PF00699_6","PF00699_sc9",0.549828178694158,0.709798503578397
"PF00699_6","PF00699_scovar0",0.0206185567010309,0.264749245298093
"PF00699_6","PF00699_scovar1",0.013745704467354,0.23262751723865
"PF00699_6","PF00699_scovar10",0,0.110912423602295
"PF00699_6","PF00699_scovar11",0,0.111038129429849
"PF00699_6","PF00699_scovar2",0.0103092783505155,0.233289988950725
"PF00699_6","PF00699_scovar3",0.00343642611683849,0.22436526736275
"PF00699_6","PF00699_scovar4",0,0.180860218617139
"PF00699_6","PF00699_scovar5",0,0.147758755565783
"PF00699_6","PF00699_scovar6",0,0.123344714655339
"PF00699_6","PF00699_scovar7",0,0.117550400382242
"PF00699_6","PF00699_scovar8",0,0.118036997232632
"PF00699_6","PF00699_scovar9",0,0.116554254781715
"PF00699_6","PF00699_sr0",0.0171821305841924,0.238570230948006
"PF00699_6","PF00699_sr1",0.00343642611683849,0.221337639772981
"PF00699_6","PF00699_sr10",0.00687285223367698,0.153567972543719
"PF00699_6","PF00699_sr11",0.00687285223367698,0.149258752010311
"PF00699_6","PF00699_sr2",0.00687285223367698,0.22560991705054
"PF00699_6","PF00699_sr3",0.00687285223367698,0.173976314722641
"PF00699_6","PF00699_sr4",0.00343642611683849,0.153084344472336
"PF00699_6","PF00699_sr5",0.00343642611683849,0.158333262974854
"PF00699_6","PF00699_sr6",0.00343642611683849,0.153346485569689
"PF00699_6","PF00699_sr7",0.00687285223367698,0.149707121999383
"PF00699_6","PF00699_sr8",0.00687285223367698,0.153077922649971
"PF00699_6","PF00699_sr9",0.00687285223367698,0.162069421778561
"PF00699_7","PF00699_sc0",0.45360824742268,0.577832543660368
"PF00699_7","PF00699_sc1",0.481099656357388,0.620904985617076
"PF00699_7","PF00699_sc10",0.536082474226804,0.716545080157012
"PF00699_7","PF00699_sc11",0.512027491408935,0.708508802565204
"PF00699_7","PF00699_sc2",0.491408934707904,0.662037480376247
"PF00699_7","PF00699_sc3",0.515463917525773,0.665195763801889
"PF00699_7","PF00699_sc4",0.47766323024055,0.666880050542861
"PF00699_7","PF00699_sc5",0.525773195876289,0.715444733241127
"PF00699_7","PF00699_sc6",0.563573883161512,0.694182103514671
"PF00699_7","PF00699_sc7",0.536082474226804,0.724504726887589
"PF00699_7","PF00699_sc8",0.525773195876289,0.70124392359634
"PF00699_7","PF00699_sc9",0.536082474226804,0.712323367978013
"PF00699_7","PF00699_scovar0",0.0240549828178694,0.257454857746257
"PF00699_7","PF00699_scovar1",0.013745704467354,0.227012727136683
"PF00699_7","PF00699_scovar10",0,0.112477996665582
"PF00699_7","PF00699_scovar11",0,0.11382048114383
"PF00699_7","PF00699_scovar2",0.0103092783505155,0.222879003113028
"PF00699_7","PF00699_scovar3",0.00343642611683849,0.212285996209521
"PF00699_7","PF00699_scovar4",0,0.171724801954177
"PF00699_7","PF00699_scovar5",0,0.147729844352079
"PF00699_7","PF00699_scovar6",0,0.127944646703227
"PF00699_7","PF00699_scovar7",0,0.118979630375342
"PF00699_7","PF00699_scovar8",0,0.121139852007803
"PF00699_7","PF00699_scovar9",0,0.119800002415842
"PF00699_7","PF00699_sr0",0.013745704467354,0.226246425193889
"PF00699_7","PF00699_sr1",0.00343642611683849,0.212802181068857
"PF00699_7","PF00699_sr10",0.00687285223367698,0.154442252454497
"PF00699_7","PF00699_sr11",0.00687285223367698,0.151248322775385
"PF00699_7","PF00699_sr2",0.00687285223367698,0.213505319530371
"PF00699_7","PF00699_sr3",0.00687285223367698,0.170679864185738
"PF00699_7","PF00699_sr4",0.00343642611683849,0.154916337841074
"PF00699_7","PF00699_sr5",0.00343642611683849,0.156224688772074
"PF00699_7","PF00699_sr6",0.00343642611683849,0.153716569709438
"PF00699_7","PF00699_sr7",0.00687285223367698,0.15044364888967
"PF00699_7","PF00699_sr8",0.00687285223367698,0.152034860675875
"PF00699_7","PF00699_sr9",0.00687285223367698,0.161802168674025
"PF00699_8","PF00699_sc0",0.463917525773196,0.57663381283851
"PF00699_8","PF00699_sc1",0.487972508591065,0.628363616052164
"PF00699_8","PF00699_sc10",0.580756013745705,0.74990834786075
"PF00699_8","PF00699_sc11",0.556701030927835,0.748606885060999
"PF00699_8","PF00699_sc2",0.501718213058419,0.667743976194284
"PF00699_8","PF00699_sc3",0.529209621993127,0.682172982607973
"PF00699_8","PF00699_sc4",0.463917525773196,0.660655305376826
"PF00699_8","PF00699_sc5",0.501718213058419,0.70519490745646
"PF00699_8","PF00699_sc6",0.532646048109966,0.672988739264641
"PF00699_8","PF00699_sc7",0.542955326460481,0.728008717033654
"PF00699_8","PF00699_sc8",0.539518900343643,0.711434596826369
"PF00699_8","PF00699_sc9",0.560137457044674,0.718540974682605
"PF00699_8","PF00699_scovar0",0.0240549828178694,0.259466827623611
"PF00699_8","PF00699_scovar1",0.013745704467354,0.226173556077788
"PF00699_8","PF00699_scovar10",0,0.108754836053776
"PF00699_8","PF00699_scovar11",0,0.108711969585819
"PF00699_8","PF00699_scovar2",0.0103092783505155,0.223630601135962
"PF00699_8","PF00699_scovar3",0.00343642611683849,0.211553657733872
"PF00699_8","PF00699_scovar4",0,0.173058704963187
"PF00699_8","PF00699_scovar5",0,0.144844752331205
"PF00699_8","PF00699_scovar6",0,0.124383048045516
"PF00699_8","PF00699_scovar7",0,0.11495965380915
"PF00699_8","PF00699_scovar8",0,0.118982773534639
"PF00699_8","PF00699_scovar9",0,0.115989416401976
"PF00699_8","PF00699_sr0",0.0103092783505155,0.223570898256113
"PF00699_8","PF00699_sr1",0.00343642611683849,0.209885916992547
"PF00699_8","PF00699_sr10",0.00687285223367698,0.151458123986266
"PF00699_8","PF00699_sr11",0.00687285223367698,0.148565703494812
"PF00699_8","PF00699_sr2",0.00687285223367698,0.214618088592955
"PF00699_8","PF00699_sr3",0.00343642611683849,0.170280341657369
"PF00699_8","PF00699_sr4",0.00343642611683849,0.151694652458206
"PF00699_8","PF00699_sr5",0.00343642611683849,0.152196673939269
"PF00699_8","PF00699_sr6",0.00343642611683849,0.1508490208257
"PF00699_8","PF00699_sr7",0.00687285223367698,0.149661876648648
"PF00699_8","PF00699_sr8",0.00687285223367698,0.150282755355624
"PF00699_8","PF00699_sr9",0.00687285223367698,0.155160711741965
"PF00699_9","PF00699_sc0",0.460481099656357,0.562949531219948
"PF00699_9","PF00699_sc1",0.505154639175258,0.615778831591956
"PF00699_9","PF00699_sc10",0.639175257731959,0.763807661376942
"PF00699_9","PF00699_sc11",0.615120274914089,0.759083362317235
"PF00699_9","PF00699_sc2",0.518900343642612,0.663009405996681
"PF00699_9","PF00699_sc3",0.532646048109966,0.6651039593437
"PF00699_9","PF00699_sc4",0.487972508591065,0.650684481248713
"PF00699_9","PF00699_sc5",0.494845360824742,0.661612344118744
"PF00699_9","PF00699_sc6",0.505154639175258,0.636203537512569
"PF00699_9","PF00699_sc7",0.515463917525773,0.674400383390214
"PF00699_9","PF00699_sc8",0.560137457044674,0.68277424408646
"PF00699_9","PF00699_sc9",0.601374570446735,0.745614600652181
"PF00699_9","PF00699_scovar0",0.0240549828178694,0.264339311486647
"PF00699_9","PF00699_scovar1",0.013745704467354,0.232395485853915
"PF00699_9","PF00699_scovar10",0,0.111448945583514
"PF00699_9","PF00699_scovar11",0,0.109517797301841
"PF00699_9","PF00699_scovar2",0.0103092783505155,0.227142036681571
"PF00699_9","PF00699_scovar3",0.00687285223367698,0.213142108808399
"PF00699_9","PF00699_scovar4",0,0.173753019120052
"PF00699_9","PF00699_scovar5",0,0.144539152739254
"PF00699_9","PF00699_scovar6",0,0.128297595383837
"PF00699_9","PF00699_scovar7",0,0.120555344098443
"PF00699_9","PF00699_scovar8",0,0.121748658339759
"PF00699_9","PF00699_scovar9",0,0.119462573552115
"PF00699_9","PF00699_sr0",0.013745704467354,0.226761624217147
"PF00699_9","PF00699_sr1",0.00343642611683849,0.216443626575754
"PF00699_9","PF00699_sr10",0.00687285223367698,0.153501303399306
"PF00699_9","PF00699_sr11",0.00687285223367698,0.152865820197598
"PF00699_9","PF00699_sr2",0.00687285223367698,0.219390746291078
"PF00699_9","PF00699_sr3",0.00343642611683849,0.173873374513026
"PF00699_9","PF00699_sr4",0.00687285223367698,0.15906750375946
"PF00699_9","PF00699_sr5",0.00687285223367698,0.156355347199072
"PF00699_9","PF00699_sr6",0.00343642611683849,0.154008630867884
"PF00699_9","PF00699_sr7",0.00687285223367698,0.154275945990326
"PF00699_9","PF00699_sr8",0.00687285223367698,0.154765527401346
"PF00699_9","PF00699_sr9",0.00687285223367698,0.158218581107286
"PF01951_0","PF01951_sc0",0.952380952380952,0.951565800410076
"PF01951_0","PF01951_sc1",0.708994708994709,0.819248815533088
"PF01951_0","PF01951_sc10",0.587301587301587,0.630743395588472
"PF01951_0","PF01951_sc11",0.53968253968254,0.67565401767015
"PF01951_0","PF01951_sc2",0.703703703703704,0.801825579761463
"PF01951_0","PF01951_sc3",0.603174603174603,0.689917372046096
"PF01951_0","PF01951_sc4",0.529100529100529,0.658999769066223
"PF01951_0","PF01951_sc5",0.555555555555556,0.65198944329037
"PF01951_0","PF01951_sc6",0.53968253968254,0.652011831598819
"PF01951_0","PF01951_sc7",0.544973544973545,0.678114972124328
"PF01951_0","PF01951_sc8",0.534391534391534,0.619593507607268
"PF01951_0","PF01951_sc9",0.566137566137566,0.633712798454395
"PF01951_0","PF01951_scovar0",0.0899470899470899,0.4609343057091
"PF01951_0","PF01951_scovar1",0.0317460317460317,0.404283352076424
"PF01951_0","PF01951_scovar10",0.00529100529100529,0.121510043426978
"PF01951_0","PF01951_scovar11",0,0.123086855555092
"PF01951_0","PF01951_scovar2",0.037037037037037,0.419711948841314
"PF01951_0","PF01951_scovar3",0.00529100529100529,0.355424868675739
"PF01951_0","PF01951_scovar4",0,0.23167737894565
"PF01951_0","PF01951_scovar5",0,0.170384466438631
"PF01951_0","PF01951_scovar6",0.00529100529100529,0.140343835687965
"PF01951_0","PF01951_scovar7",0.00529100529100529,0.128661157026757
"PF01951_0","PF01951_scovar8",0.00529100529100529,0.118640533271831
"PF01951_0","PF01951_scovar9",0.00529100529100529,0.124394733192223
"PF01951_0","PF01951_sr0",0.0740740740740741,0.432660012778228
"PF01951_0","PF01951_sr1",0.0582010582010582,0.404456359649768
"PF01951_0","PF01951_sr10",0.0158730158730159,0.192418089864127
"PF01951_0","PF01951_sr11",0.0158730158730159,0.198628080201856
"PF01951_0","PF01951_sr2",0.0476190476190476,0.386719211732619
"PF01951_0","PF01951_sr3",0.037037037037037,0.308590851472116
"PF01951_0","PF01951_sr4",0.0476190476190476,0.259154753559912
"PF01951_0","PF01951_sr5",0.0158730158730159,0.232981971397544
"PF01951_0","PF01951_sr6",0.0211640211640212,0.249516112506935
"PF01951_0","PF01951_sr7",0.0264550264550265,0.217288169029863
"PF01951_0","PF01951_sr8",0.0211640211640212,0.209644619036578
"PF01951_0","PF01951_sr9",0.0211640211640212,0.207390339685482
"PF01951_1","PF01951_sc0",0.703703703703704,0.812667474891658
"PF01951_1","PF01951_sc1",0.873015873015873,0.893151009097925
"PF01951_1","PF01951_sc10",0.597883597883598,0.668979774973787
"PF01951_1","PF01951_sc11",0.576719576719577,0.701114745463458
"PF01951_1","PF01951_sc2",0.894179894179894,0.930885843211298
"PF01951_1","PF01951_sc3",0.746031746031746,0.774729174465641
"PF01951_1","PF01951_sc4",0.64021164021164,0.751137478683576
"PF01951_1","PF01951_sc5",0.661375661375661,0.730458397057411
"PF01951_1","PF01951_sc6",0.608465608465608,0.684942215137754
"PF01951_1","PF01951_sc7",0.603174603174603,0.711738497661363
"PF01951_1","PF01951_sc8",0.592592592592593,0.657798826149143
"PF01951_1","PF01951_sc9",0.582010582010582,0.670223261254364
"PF01951_1","PF01951_scovar0",0.0529100529100529,0.427265678297478
"PF01951_1","PF01951_scovar1",0.037037037037037,0.376197443602976
"PF01951_1","PF01951_scovar10",0.00529100529100529,0.124023180729886
"PF01951_1","PF01951_scovar11",0,0.1233003797439
"PF01951_1","PF01951_scovar2",0.0476190476190476,0.398460568214288
"PF01951_1","PF01951_scovar3",0.00529100529100529,0.333989640318885
"PF01951_1","PF01951_scovar4",0,0.229979309685143
"PF01951_1","PF01951_scovar5",0,0.170014513757094
"PF01951_1","PF01951_scovar6",0.00529100529100529,0.140118105018456
"PF01951_1","PF01951_scovar7",0.00529100529100529,0.13146667126507
"PF01951_1","PF01951_scovar8",0.00529100529100529,0.118925199973073
"PF01951_1","PF01951_scovar9",0.00529100529100529,0.126970738765128
"PF01951_1","PF01951_sr0",0.0529100529100529,0.40222483048767
"PF01951_1","PF01951_sr1",0.037037037037037,0.374509873843607
"PF01951_1","PF01951_sr10",0.0158730158730159,0.185733944096394
"PF01951_1","PF01951_sr11",0.0211640211640212,0.197171091425968
"PF01951_1","PF01951_sr2",0.0423280423280423,0.37671033910793
"PF01951_1","PF01951_sr3",0.0264550264550265,0.295609595061917
"PF01951_1","PF01951_sr4",0.0423280423280423,0.248958926213084
"PF01951_1","PF01951_sr5",0.0158730158730159,0.22222191204659
"PF01951_1","PF01951_sr6",0.0211640211640212,0.239530540979795
"PF01951_1","PF01951_sr7",0.0264550264550265,0.210882222252802
"PF01951_1","PF01951_sr8",0.0211640211640212,0.207180877322149
"PF01951_1","PF01951_sr9",0.0211640211640212,0.205874129888149
"PF01951_10","PF01951_sc0",0.55026455026455,0.658415896432667
"PF01951_10","PF01951_sc1",0.582010582010582,0.711721286453452
"PF01951_10","PF01951_sc10",0.714285714285714,0.736361583053678
"PF01951_10","PF01951_sc11",0.698412698412698,0.802018875823378
"PF01951_10","PF01951_sc2",0.571428571428571,0.687934232896894
"PF01951_10","PF01951_sc3",0.597883597883598,0.669186500748379
"PF01951_10","PF01951_sc4",0.566137566137566,0.698131450315273
"PF01951_10","PF01951_sc5",0.62962962962963,0.714347401457622
"PF01951_10","PF01951_sc6",0.645502645502645,0.74054753810307
"PF01951_10","PF01951_sc7",0.597883597883598,0.721135750216177
"PF01951_10","PF01951_sc8",0.645502645502645,0.705380648961088
"PF01951_10","PF01951_sc9",0.708994708994709,0.736577892998823
"PF01951_10","PF01951_scovar0",0.0476190476190476,0.330519921769105
"PF01951_10","PF01951_scovar1",0.0264550264550265,0.292991456753262
"PF01951_10","PF01951_scovar10",0.00529100529100529,0.125181472649163
"PF01951_10","PF01951_scovar11",0,0.12187706989087
"PF01951_10","PF01951_scovar2",0.0317460317460317,0.303257050978133
"PF01951_10","PF01951_scovar3",0.00529100529100529,0.252910145132965
"PF01951_10","PF01951_scovar4",0,0.194531747440463
"PF01951_10","PF01951_scovar5",0,0.155937653197524
"PF01951_10","PF01951_scovar6",0,0.135425887508243
"PF01951_10","PF01951_scovar7",0.00529100529100529,0.126795892088398
"PF01951_10","PF01951_scovar8",0.00529100529100529,0.114493264959734
"PF01951_10","PF01951_scovar9",0.00529100529100529,0.123609655694747
"PF01951_10","PF01951_sr0",0.0529100529100529,0.318806110868698
"PF01951_10","PF01951_sr1",0.0423280423280423,0.29346206568519
"PF01951_10","PF01951_sr10",0.0211640211640212,0.176222997489462
"PF01951_10","PF01951_sr11",0.0211640211640212,0.187223099588824
"PF01951_10","PF01951_sr2",0.0423280423280423,0.282833238712271
"PF01951_10","PF01951_sr3",0.0264550264550265,0.240709621435157
"PF01951_10","PF01951_sr4",0.0423280423280423,0.221071468085603
"PF01951_10","PF01951_sr5",0.0211640211640212,0.199579872142254
"PF01951_10","PF01951_sr6",0.0264550264550265,0.20973485563638
"PF01951_10","PF01951_sr7",0.0317460317460317,0.194232997024472
"PF01951_10","PF01951_sr8",0.0264550264550265,0.192690268071243
"PF01951_10","PF01951_sr9",0.0211640211640212,0.183972207781559
"PF01951_11","PF01951_sc0",0.560846560846561,0.681131690145432
"PF01951_11","PF01951_sc1",0.597883597883598,0.742537001215992
"PF01951_11","PF01951_sc10",0.740740740740741,0.736225034689814
"PF01951_11","PF01951_sc11",0.724867724867725,0.794074803182475
"PF01951_11","PF01951_sc2",0.592592592592593,0.713187343822152
"PF01951_11","PF01951_sc3",0.613756613756614,0.673816106472962
"PF01951_11","PF01951_sc4",0.571428571428571,0.696040765946711
"PF01951_11","PF01951_sc5",0.634920634920635,0.704389627356272
"PF01951_11","PF01951_sc6",0.666666666666667,0.731613228312446
"PF01951_11","PF01951_sc7",0.624338624338624,0.725424833292941
"PF01951_11","PF01951_sc8",0.682539682539683,0.708027145536512
"PF01951_11","PF01951_sc9",0.751322751322751,0.744380352169548
"PF01951_11","PF01951_scovar0",0.0476190476190476,0.346033045192106
"PF01951_11","PF01951_scovar1",0.0264550264550265,0.31150547866721
"PF01951_11","PF01951_scovar10",0.00529100529100529,0.12503726949935
"PF01951_11","PF01951_scovar11",0,0.122056625071122
"PF01951_11","PF01951_scovar2",0.0317460317460317,0.318957331557827
"PF01951_11","PF01951_scovar3",0.00529100529100529,0.26947470835275
"PF01951_11","PF01951_scovar4",0,0.199748161541983
"PF01951_11","PF01951_scovar5",0,0.152298228115062
"PF01951_11","PF01951_scovar6",0,0.134223443855211
"PF01951_11","PF01951_scovar7",0.00529100529100529,0.125544535897341
"PF01951_11","PF01951_scovar8",0.00529100529100529,0.115488796806909
"PF01951_11","PF01951_scovar9",0.00529100529100529,0.123565734465918
"PF01951_11","PF01951_sr0",0.0529100529100529,0.334385802957285
"PF01951_11","PF01951_sr1",0.0423280423280423,0.316928277533424
"PF01951_11","PF01951_sr10",0.0211640211640212,0.183541312663875
"PF01951_11","PF01951_sr11",0.0211640211640212,0.198961843187387
"PF01951_11","PF01951_sr2",0.0423280423280423,0.303439609782918
"PF01951_11","PF01951_sr3",0.0264550264550265,0.252094996607166
"PF01951_11","PF01951_sr4",0.0423280423280423,0.230582164190637
"PF01951_11","PF01951_sr5",0.0211640211640212,0.206061152389851
"PF01951_11","PF01951_sr6",0.0264550264550265,0.221843626233793
"PF01951_11","PF01951_sr7",0.0317460317460317,0.203319291303986
"PF01951_11","PF01951_sr8",0.0264550264550265,0.200705423626564
"PF01951_11","PF01951_sr9",0.0211640211640212,0.192109692245272
"PF01951_2","PF01951_sc0",0.73015873015873,0.799574438539854
"PF01951_2","PF01951_sc1",0.841269841269841,0.872111842369323
"PF01951_2","PF01951_sc10",0.634920634920635,0.688603898264547
"PF01951_2","PF01951_sc11",0.597883597883598,0.713628725372767
"PF01951_2","PF01951_sc2",0.867724867724868,0.907666855544577
"PF01951_2","PF01951_sc3",0.735449735449735,0.780909095292942
"PF01951_2","PF01951_sc4",0.624338624338624,0.758702172583704
"PF01951_2","PF01951_sc5",0.650793650793651,0.735139715264094
"PF01951_2","PF01951_sc6",0.613756613756614,0.682375085751761
"PF01951_2","PF01951_sc7",0.624338624338624,0.726246770771028
"PF01951_2","PF01951_sc8",0.603174603174603,0.660004656237686
"PF01951_2","PF01951_sc9",0.613756613756614,0.690600344079248
"PF01951_2","PF01951_scovar0",0.0582010582010582,0.415017608295718
"PF01951_2","PF01951_scovar1",0.0317460317460317,0.362444716534691
"PF01951_2","PF01951_scovar10",0.00529100529100529,0.125595544695688
"PF01951_2","PF01951_scovar11",0,0.124754902354347
"PF01951_2","PF01951_scovar2",0.0423280423280423,0.380398865305765
"PF01951_2","PF01951_scovar3",0.00529100529100529,0.31625499011922
"PF01951_2","PF01951_scovar4",0,0.223882501566325
"PF01951_2","PF01951_scovar5",0,0.167318316233912
"PF01951_2","PF01951_scovar6",0.00529100529100529,0.140094204755668
"PF01951_2","PF01951_scovar7",0.00529100529100529,0.13383763016735
"PF01951_2","PF01951_scovar8",0.00529100529100529,0.121638026775236
"PF01951_2","PF01951_scovar9",0.00529100529100529,0.128578685600477
"PF01951_2","PF01951_sr0",0.0529100529100529,0.386415190691009
"PF01951_2","PF01951_sr1",0.037037037037037,0.360118856916501
"PF01951_2","PF01951_sr10",0.0158730158730159,0.185222141858905
"PF01951_2","PF01951_sr11",0.0264550264550265,0.196475416239336
"PF01951_2","PF01951_sr2",0.0423280423280423,0.357965963352566
"PF01951_2","PF01951_sr3",0.0264550264550265,0.287159972227099
"PF01951_2","PF01951_sr4",0.0423280423280423,0.25067645367948
"PF01951_2","PF01951_sr5",0.0158730158730159,0.22270514224434
"PF01951_2","PF01951_sr6",0.0211640211640212,0.233709136360589
"PF01951_2","PF01951_sr7",0.0264550264550265,0.209836057871344
"PF01951_2","PF01951_sr8",0.0211640211640212,0.208123251482731
"PF01951_2","PF01951_sr9",0.0211640211640212,0.203214865273493
"PF01951_3","PF01951_sc0",0.650793650793651,0.768124970338486
"PF01951_3","PF01951_sc1",0.735449735449735,0.808018115106185
"PF01951_3","PF01951_sc10",0.645502645502645,0.70878753337416
"PF01951_3","PF01951_sc11",0.608465608465608,0.73540667699561
"PF01951_3","PF01951_sc2",0.777777777777778,0.854618262707635
"PF01951_3","PF01951_sc3",0.740740740740741,0.783605230968611
"PF01951_3","PF01951_sc4",0.671957671957672,0.793598583775992
"PF01951_3","PF01951_sc5",0.708994708994709,0.784519777482322
"PF01951_3","PF01951_sc6",0.650793650793651,0.706692026635168
"PF01951_3","PF01951_sc7",0.661375661375661,0.746660173322886
"PF01951_3","PF01951_sc8",0.634920634920635,0.680546818607182
"PF01951_3","PF01951_sc9",0.634920634920635,0.707294160439503
"PF01951_3","PF01951_scovar0",0.0529100529100529,0.38198075407899
"PF01951_3","PF01951_scovar1",0.0317460317460317,0.333390524328092
